"","Country","Code","SDG","Year","Value","Value_norm_percent"
"36371","Turks and Caicos Islands","TCA","14_5_1","2011",27.5244,27.5244
"36381","Turks and Caicos Islands","TCA","14_5_1","2017",27.5244,27.5244
"36412","Ukraine","UKR","14_5_1","2007",29.75148,29.75148
"36421","Ukraine","UKR","14_5_1","2000",29.75148,29.75148
"36431","Ukraine","UKR","14_5_1","2009",29.75148,29.75148
"36441","Ukraine","UKR","14_5_1","2006",29.75148,29.75148
"36451","Ukraine","UKR","14_5_1","2003",29.75148,29.75148
"36461","Ukraine","UKR","14_5_1","2008",29.75148,29.75148
"36471","Ukraine","UKR","14_5_1","2019",29.75148,29.75148
"36481","Ukraine","UKR","14_5_1","2004",29.75148,29.75148
"36491","Ukraine","UKR","14_5_1","2017",29.75148,29.75148
"36501","Ukraine","UKR","14_5_1","2002",29.75148,29.75148
"36512","Ukraine","UKR","14_5_1","2012",29.75148,29.75148
"36521","Ukraine","UKR","14_5_1","2018",29.75148,29.75148
"36531","Ukraine","UKR","14_5_1","2011",29.75148,29.75148
"36541","Ukraine","UKR","14_5_1","2010",29.75148,29.75148
"36551","Ukraine","UKR","14_5_1","2015",29.75148,29.75148
"36561","Ukraine","UKR","14_5_1","2016",29.75148,29.75148
"36571","Ukraine","UKR","14_5_1","2001",29.75148,29.75148
"36581","Ukraine","UKR","14_5_1","2014",29.75148,29.75148
"36591","Ukraine","UKR","14_5_1","2013",29.75148,29.75148
"36601","Ukraine","UKR","14_5_1","2005",29.75148,29.75148
"36621","United Kingdom of Great Britain and Northern Ireland","GBR","14_5_1","2000",72.37099,72.37099
"36631","United Kingdom of Great Britain and Northern Ireland","GBR","14_5_1","2009",76.16655,76.16655
"36641","United Kingdom of Great Britain and Northern Ireland","GBR","14_5_1","2019",82.02862,82.02862
"36651","United Kingdom of Great Britain and Northern Ireland","GBR","14_5_1","2007",75.70375,75.70375
"36661","United Kingdom of Great Britain and Northern Ireland","GBR","14_5_1","2017",81.89598,81.89598
"36671","United Kingdom of Great Britain and Northern Ireland","GBR","14_5_1","2008",75.70417,75.70417
"36681","United Kingdom of Great Britain and Northern Ireland","GBR","14_5_1","2006",75.53467,75.53467
"36691","United Kingdom of Great Britain and Northern Ireland","GBR","14_5_1","2013",79.17036,79.17036
"36701","United Kingdom of Great Britain and Northern Ireland","GBR","14_5_1","2011",77.36349,77.36349
"36712","United Kingdom of Great Britain and Northern Ireland","GBR","14_5_1","2012",79.16301,79.16301
"36721","United Kingdom of Great Britain and Northern Ireland","GBR","14_5_1","2010",77.2224,77.2224
"36731","United Kingdom of Great Britain and Northern Ireland","GBR","14_5_1","2005",75.35983,75.35983
"36741","United Kingdom of Great Britain and Northern Ireland","GBR","14_5_1","2015",80.70118,80.70118
"36751","United Kingdom of Great Britain and Northern Ireland","GBR","14_5_1","2004",74.17689,74.17689
"36761","United Kingdom of Great Britain and Northern Ireland","GBR","14_5_1","2018",82.02862,82.02862
"36771","United Kingdom of Great Britain and Northern Ireland","GBR","14_5_1","2001",73.00458,73.00458
"36781","United Kingdom of Great Britain and Northern Ireland","GBR","14_5_1","2014",80.70118,80.70118
"36791","United Kingdom of Great Britain and Northern Ireland","GBR","14_5_1","2016",81.42688,81.42688
"36801","United Kingdom of Great Britain and Northern Ireland","GBR","14_5_1","2003",73.76789,73.76789
"36812","United Kingdom of Great Britain and Northern Ireland","GBR","14_5_1","2002",73.60766,73.60766
"36821","United Republic of Tanzania","TZA","14_5_1","2001",51.00986,51.00986
"36831","United Republic of Tanzania","TZA","14_5_1","2009",52.0844,52.0844
"36841","United Republic of Tanzania","TZA","14_5_1","2015",52.0844,52.0844
"36851","United Republic of Tanzania","TZA","14_5_1","2019",52.0844,52.0844
"36861","United Republic of Tanzania","TZA","14_5_1","2000",51.00986,51.00986
"36871","United Republic of Tanzania","TZA","14_5_1","2002",51.00986,51.00986
"36881","United Republic of Tanzania","TZA","14_5_1","2018",52.0844,52.0844
"36891","United Republic of Tanzania","TZA","14_5_1","2010",52.0844,52.0844
"36901","United Republic of Tanzania","TZA","14_5_1","2016",52.0844,52.0844
"36911","United Republic of Tanzania","TZA","14_5_1","2017",52.0844,52.0844
"36921","United Republic of Tanzania","TZA","14_5_1","2003",51.00986,51.00986
"36931","United Republic of Tanzania","TZA","14_5_1","2012",52.0844,52.0844
"36941","United Republic of Tanzania","TZA","14_5_1","2005",51.00986,51.00986
"36951","United Republic of Tanzania","TZA","14_5_1","2007",52.0844,52.0844
"36961","United Republic of Tanzania","TZA","14_5_1","2011",52.0844,52.0844
"36971","United Republic of Tanzania","TZA","14_5_1","2004",51.00986,51.00986
"36981","United Republic of Tanzania","TZA","14_5_1","2013",52.0844,52.0844
"36991","United Republic of Tanzania","TZA","14_5_1","2006",52.0844,52.0844
"37001","United Republic of Tanzania","TZA","14_5_1","2008",52.0844,52.0844
"37011","United Republic of Tanzania","TZA","14_5_1","2014",52.0844,52.0844
"37031","United States of America","USA","14_5_1","2017",61.04463,61.04463
"37041","United States of America","USA","14_5_1","2012",60.63164,60.63164
"37051","United States of America","USA","14_5_1","2007",54.7258,54.7258
"37061","United States of America","USA","14_5_1","2006",54.26449,54.26449
"37071","United States of America","USA","14_5_1","2005",53.89323,53.89323
"37081","United States of America","USA","14_5_1","2003",53.40175,53.40175
"37091","United States of America","USA","14_5_1","2010",60.10241,60.10241
"37102","United States of America","USA","14_5_1","2019",61.04463,61.04463
"37112","United States of America","USA","14_5_1","2018",61.04463,61.04463
"37121","United States of America","USA","14_5_1","2000",46.7969,46.7969
"37131","United States of America","USA","14_5_1","2011",60.24113,60.24113
"37141","United States of America","USA","14_5_1","2008",58.06601,58.06601
"37151","United States of America","USA","14_5_1","2016",61.04463,61.04463
"37161","United States of America","USA","14_5_1","2001",47.91072,47.91072
"37171","United States of America","USA","14_5_1","2014",61.04463,61.04463
"37181","United States of America","USA","14_5_1","2013",60.96277,60.96277
"37191","United States of America","USA","14_5_1","2015",61.04463,61.04463
"37201","United States of America","USA","14_5_1","2009",59.59851,59.59851
"37212","United States of America","USA","14_5_1","2002",53.29498,53.29498
"37221","United States of America","USA","14_5_1","2004",53.44086,53.44086
"37231","United States Virgin Islands","VIR","14_5_1","2005",37.02756,37.02756
"37241","United States Virgin Islands","VIR","14_5_1","2007",37.02756,37.02756
"37251","United States Virgin Islands","VIR","14_5_1","2009",37.02756,37.02756
"37261","United States Virgin Islands","VIR","14_5_1","2011",37.02756,37.02756
"37271","United States Virgin Islands","VIR","14_5_1","2013",37.02756,37.02756
"37281","United States Virgin Islands","VIR","14_5_1","2015",37.02756,37.02756
"37291","United States Virgin Islands","VIR","14_5_1","2017",37.02756,37.02756
"37301","United States Virgin Islands","VIR","14_5_1","2019",37.02756,37.02756
"37312","United States Virgin Islands","VIR","14_5_1","2000",25.6416,25.6416
"37321","United States Virgin Islands","VIR","14_5_1","2004",37.02756,37.02756
"37331","United States Virgin Islands","VIR","14_5_1","2006",37.02756,37.02756
"37341","United States Virgin Islands","VIR","14_5_1","2008",37.02756,37.02756
"37351","United States Virgin Islands","VIR","14_5_1","2010",37.02756,37.02756
"37361","United States Virgin Islands","VIR","14_5_1","2012",37.02756,37.02756
"37371","United States Virgin Islands","VIR","14_5_1","2014",37.02756,37.02756
"37381","United States Virgin Islands","VIR","14_5_1","2016",37.02756,37.02756
"37391","United States Virgin Islands","VIR","14_5_1","2018",37.02756,37.02756
"37401","United States Virgin Islands","VIR","14_5_1","2001",37.01698,37.01698
"37412","United States Virgin Islands","VIR","14_5_1","2003",37.02756,37.02756
"37421","United States Virgin Islands","VIR","14_5_1","2002",37.01698,37.01698
"37431","Uruguay","URY","14_5_1","2016",48.41158,48.41158
"37441","Uruguay","URY","14_5_1","2015",48.41158,48.41158
"37451","Uruguay","URY","14_5_1","2004",25.35831,25.35831
"37461","Uruguay","URY","14_5_1","2009",26.89736,26.89736
"37471","Uruguay","URY","14_5_1","2006",26.89554,26.89554
"37481","Uruguay","URY","14_5_1","2005",25.35831,25.35831
"37491","Uruguay","URY","14_5_1","2017",48.41158,48.41158
"37501","Uruguay","URY","14_5_1","2003",24.88335,24.88335
"37512","Uruguay","URY","14_5_1","2018",48.41158,48.41158
"37521","Uruguay","URY","14_5_1","2008",26.89554,26.89554
"37531","Uruguay","URY","14_5_1","2001",24.88335,24.88335
"37541","Uruguay","URY","14_5_1","2011",48.28471,48.28471
"37551","Uruguay","URY","14_5_1","2013",48.28471,48.28471
"37561","Uruguay","URY","14_5_1","2002",24.88335,24.88335
"37571","Uruguay","URY","14_5_1","2012",48.28471,48.28471
"37581","Uruguay","URY","14_5_1","2010",48.28471,48.28471
"37591","Uruguay","URY","14_5_1","2019",48.41158,48.41158
"37601","Uruguay","URY","14_5_1","2014",48.28471,48.28471
"37612","Uruguay","URY","14_5_1","2007",26.89554,26.89554
"37621","Uruguay","URY","14_5_1","2000",24.88335,24.88335
"37641","Vanuatu","VUT","14_5_1","2017",3.1356,3.1356
"37651","Vanuatu","VUT","14_5_1","2003",3.1356,3.1356
"37661","Vanuatu","VUT","14_5_1","2016",3.1356,3.1356
"37671","Vanuatu","VUT","14_5_1","2004",3.1356,3.1356
"37681","Vanuatu","VUT","14_5_1","2018",3.1356,3.1356
"37691","Vanuatu","VUT","14_5_1","2008",3.1356,3.1356
"37701","Vanuatu","VUT","14_5_1","2010",3.1356,3.1356
"37711","Vanuatu","VUT","14_5_1","2007",3.1356,3.1356
"37721","Vanuatu","VUT","14_5_1","2005",3.1356,3.1356
"37731","Vanuatu","VUT","14_5_1","2014",3.1356,3.1356
"37741","Vanuatu","VUT","14_5_1","2015",3.1356,3.1356
"37751","Vanuatu","VUT","14_5_1","2006",3.1356,3.1356
"37761","Vanuatu","VUT","14_5_1","2002",3.1356,3.1356
"37771","Vanuatu","VUT","14_5_1","2011",3.1356,3.1356
"37781","Vanuatu","VUT","14_5_1","2001",3.1356,3.1356
"37791","Vanuatu","VUT","14_5_1","2019",3.1356,3.1356
"37801","Vanuatu","VUT","14_5_1","2000",3.1356,3.1356
"37812","Vanuatu","VUT","14_5_1","2009",3.1356,3.1356
"37821","Vanuatu","VUT","14_5_1","2013",3.1356,3.1356
"37831","Vanuatu","VUT","14_5_1","2012",3.1356,3.1356
"37841","Venezuela (Bolivarian Republic of)","VEN","14_5_1","2005",35.61904,35.61904
"37851","Venezuela (Bolivarian Republic of)","VEN","14_5_1","2016",35.61904,35.61904
"37861","Venezuela (Bolivarian Republic of)","VEN","14_5_1","2017",35.61904,35.61904
"37871","Venezuela (Bolivarian Republic of)","VEN","14_5_1","2015",35.61904,35.61904
"37881","Venezuela (Bolivarian Republic of)","VEN","14_5_1","2013",35.61904,35.61904
"37891","Venezuela (Bolivarian Republic of)","VEN","14_5_1","2007",35.61904,35.61904
"37901","Venezuela (Bolivarian Republic of)","VEN","14_5_1","2004",35.61904,35.61904
"37912","Venezuela (Bolivarian Republic of)","VEN","14_5_1","2001",35.61904,35.61904
"37921","Venezuela (Bolivarian Republic of)","VEN","14_5_1","2018",35.61904,35.61904
"37931","Venezuela (Bolivarian Republic of)","VEN","14_5_1","2002",35.61904,35.61904
"37941","Venezuela (Bolivarian Republic of)","VEN","14_5_1","2003",35.61904,35.61904
"37951","Venezuela (Bolivarian Republic of)","VEN","14_5_1","2008",35.61904,35.61904
"37961","Venezuela (Bolivarian Republic of)","VEN","14_5_1","2009",35.61904,35.61904
"37971","Venezuela (Bolivarian Republic of)","VEN","14_5_1","2019",35.61904,35.61904
"37981","Venezuela (Bolivarian Republic of)","VEN","14_5_1","2006",35.61904,35.61904
"37991","Venezuela (Bolivarian Republic of)","VEN","14_5_1","2012",35.61904,35.61904
"38001","Venezuela (Bolivarian Republic of)","VEN","14_5_1","2000",35.61904,35.61904
"38012","Venezuela (Bolivarian Republic of)","VEN","14_5_1","2011",35.61904,35.61904
"38021","Venezuela (Bolivarian Republic of)","VEN","14_5_1","2010",35.61904,35.61904
"38031","Venezuela (Bolivarian Republic of)","VEN","14_5_1","2014",35.61904,35.61904
"38041","Viet Nam","VNM","14_5_1","2001",8.93351,8.93351
"38051","Viet Nam","VNM","14_5_1","2006",17.98043,17.98043
"38061","Viet Nam","VNM","14_5_1","2018",23.88818,23.88818
"38071","Viet Nam","VNM","14_5_1","2004",17.98043,17.98043
"38081","Viet Nam","VNM","14_5_1","2016",23.88818,23.88818
"38091","Viet Nam","VNM","14_5_1","2009",17.98043,17.98043
"38102","Viet Nam","VNM","14_5_1","2002",13.23826,13.23826
"38112","Viet Nam","VNM","14_5_1","2013",17.98043,17.98043
"38121","Viet Nam","VNM","14_5_1","2008",17.98043,17.98043
"38131","Viet Nam","VNM","14_5_1","2003",17.98043,17.98043
"38141","Viet Nam","VNM","14_5_1","2005",17.98043,17.98043
"38151","Viet Nam","VNM","14_5_1","2017",23.88818,23.88818
"38161","Viet Nam","VNM","14_5_1","2012",17.98043,17.98043
"38171","Viet Nam","VNM","14_5_1","2011",17.98043,17.98043
"38181","Viet Nam","VNM","14_5_1","2019",23.88818,23.88818
"38191","Viet Nam","VNM","14_5_1","2014",23.88818,23.88818
"38201","Viet Nam","VNM","14_5_1","2010",17.98043,17.98043
"38212","Viet Nam","VNM","14_5_1","2015",23.88818,23.88818
"38221","Viet Nam","VNM","14_5_1","2007",17.98043,17.98043
"38231","Viet Nam","VNM","14_5_1","2000",8.93351,8.93351
"38681","Yemen","YEM","14_5_1","2012",35.20966,35.20966
"38691","Yemen","YEM","14_5_1","2004",0,0
"38701","Yemen","YEM","14_5_1","2002",0,0
"38712","Yemen","YEM","14_5_1","2001",0,0
"38721","Yemen","YEM","14_5_1","2016",35.20966,35.20966
"38731","Yemen","YEM","14_5_1","2008",35.20966,35.20966
"38741","Yemen","YEM","14_5_1","2009",35.20966,35.20966
"38751","Yemen","YEM","14_5_1","2018",35.20966,35.20966
"38761","Yemen","YEM","14_5_1","2010",35.20966,35.20966
"38771","Yemen","YEM","14_5_1","2011",35.20966,35.20966
"38781","Yemen","YEM","14_5_1","2000",0,0
"38791","Yemen","YEM","14_5_1","2014",35.20966,35.20966
"38801","Yemen","YEM","14_5_1","2013",35.20966,35.20966
"38812","Yemen","YEM","14_5_1","2015",35.20966,35.20966
"38821","Yemen","YEM","14_5_1","2003",0,0
"38831","Yemen","YEM","14_5_1","2005",0,0
"38841","Yemen","YEM","14_5_1","2017",35.20966,35.20966
"38851","Yemen","YEM","14_5_1","2006",0,0
"38861","Yemen","YEM","14_5_1","2007",0,0
"38871","Yemen","YEM","14_5_1","2019",35.20966,35.20966
"11000","Albania","ALB","14_6_1","2018",0.5,50
"2625","Angola","AGO","14_6_1","2018",NA,NA
"3320","Antigua and Barbuda","ATG","14_6_1","2018",0.5,50
"4103","Argentina","ARG","14_6_1","2018",0.5,50
"5102","Australia","AUS","14_6_1","2018",1,100
"6101","Austria","AUT","14_6_1","2018",1,100
"7102","Bahamas","BHS","14_6_1","2018",0.75,75
"8102","Bangladesh","BGD","14_6_1","2018",0.5,50
"9101","Belarus","BLR","14_6_1","2018",NA,NA
"1023","Belgium","BEL","14_6_1","2018",1,100
"11103","Belize","BLZ","14_6_1","2018",0.75,75
"12102","Benin","BEN","14_6_1","2018",1,100
"13103","Bosnia and Herzegovina","BIH","14_6_1","2018",NA,NA
"14103","Brazil","BRA","14_6_1","2018",NA,NA
"15102","Bulgaria","BGR","14_6_1","2018",1,100
"16102","Burkina Faso","BFA","14_6_1","2018",0,0
"17102","Cameroon","CMR","14_6_1","2018",0,0
"18102","Canada","CAN","14_6_1","2018",1,100
"19100","Cape Verde","CPV","14_6_1","2018",0.75,75
"20102","Chile","CHL","14_6_1","2018",1,100
"21103","China","CHN","14_6_1","2018",NA,NA
"22102","Colombia","COL","14_6_1","2018",NA,NA
"23102","Congo","COG","14_6_1","2018",NA,NA
"24102","Cook Islands","COK","14_6_1","2018",NA,NA
"25102","Costa Rica","CRI","14_6_1","2018",NA,NA
"2626","Cote d'Ivoire","CIV","14_6_1","2018",0.75,75
"27102","Croatia","HRV","14_6_1","2018",1,100
"28102","Cuba","CUB","14_6_1","2018",1,100
"2964","Cyprus","CYP","14_6_1","2018",1,100
"30102","Czechia","CZE","14_6_1","2018",1,100
"31103","Denmark","DNK","14_6_1","2018",1,100
"32102","Dominican Republic","DOM","14_6_1","2018",0.5,50
"3322","Ecuador","ECU","14_6_1","2018",0.75,75
"3475","El Salvador","SLV","14_6_1","2018",0.5,50
"35102","Equatorial Guinea","GNQ","14_6_1","2018",NA,NA
"36103","Eritrea","ERI","14_6_1","2018",NA,NA
"37103","Estonia","EST","14_6_1","2018",1,100
"38103","Faeroe Islands","FRO","14_6_1","2018",1,100
"39102","Fiji","FJI","14_6_1","2018",1,100
"4050","Finland","FIN","14_6_1","2018",1,100
"4130","France","FRA","14_6_1","2018",1,100
"4213","Gambia","GMB","14_6_1","2018",0.5,50
"4313","Georgia","GEO","14_6_1","2018",0.25,25
"4414","Germany","DEU","14_6_1","2018",1,100
"4514","Ghana","GHA","14_6_1","2018",0.75,75
"4614","Greece","GRC","14_6_1","2018",1,100
"4714","Guatemala","GTM","14_6_1","2018",0.75,75
"4814","Guinea","GIN","14_6_1","2018",1,100
"4914","Guyana","GUY","14_6_1","2018",0.25,25
"5014","Honduras","HND","14_6_1","2018",0.5,50
"5113","Hungary","HUN","14_6_1","2018",1,100
"5213","Iceland","ISL","14_6_1","2018",1,100
"5313","India","IND","14_6_1","2018",NA,NA
"5413","Indonesia","IDN","14_6_1","2018",0.75,75
"5513","Iran","IRN","14_6_1","2018",0.5,50
"5612","Ireland","IRL","14_6_1","2018",1,100
"5712","Italy","ITA","14_6_1","2018",1,100
"5813","Jamaica","JAM","14_6_1","2018",0.25,25
"5912","Japan","JPN","14_6_1","2018",1,100
"6012","Kenya","KEN","14_6_1","2018",NA,NA
"6112","Kiribati","KIR","14_6_1","2018",NA,NA
"6213","Kuwait","KWT","14_6_1","2018",NA,NA
"6310","Kyrgyzstan","KGZ","14_6_1","2018",0,0
"6412","Latvia","LVA","14_6_1","2018",1,100
"6512","Lebanon","LBN","14_6_1","2018",0,0
"6612","Libya","LBY","14_6_1","2018",0.25,25
"6713","Lithuania","LTU","14_6_1","2018",1,100
"6813","Luxembourg","LUX","14_6_1","2018",1,100
"6913","Madagascar","MDG","14_6_1","2018",0.75,75
"7013","Malawi","MWI","14_6_1","2018",0.25,25
"7113","Malaysia","MYS","14_6_1","2018",0.5,50
"7213","Maldives","MDV","14_6_1","2018",0.5,50
"7313","Mali","MLI","14_6_1","2018",0,0
"7413","Malta","MLT","14_6_1","2018",1,100
"7513","Marshall Islands","MHL","14_6_1","2018",NA,NA
"7613","Mauritania","MRT","14_6_1","2018",0.75,75
"7712","Mauritius","MUS","14_6_1","2018",NA,NA
"7812","Mexico","MEX","14_6_1","2018",0.75,75
"7912","Micronesia (country)","FSM","14_6_1","2018",0.75,75
"8010","Montenegro","MNE","14_6_1","2018",NA,NA
"8110","Morocco","MAR","14_6_1","2018",1,100
"8210","Myanmar","MMR","14_6_1","2018",0.5,50
"8312","Namibia","NAM","14_6_1","2018",1,100
"8412","Nauru","NRU","14_6_1","2018",NA,NA
"8512","Netherlands","NLD","14_6_1","2018",1,100
"8610","New Zealand","NZL","14_6_1","2018",1,100
"8710","Nicaragua","NIC","14_6_1","2018",0.5,50
"8810","Norway","NOR","14_6_1","2018",0.75,75
"8910","Oman","OMN","14_6_1","2018",1,100
"9010","Pakistan","PAK","14_6_1","2018",0.5,50
"9110","Palau","PLW","14_6_1","2018",0.25,25
"9210","Panama","PAN","14_6_1","2018",NA,NA
"9310","Peru","PER","14_6_1","2018",0.5,50
"9412","Philippines","PHL","14_6_1","2018",1,100
"9512","Poland","POL","14_6_1","2018",1,100
"9612","Portugal","PRT","14_6_1","2018",1,100
"9713","Romania","ROU","14_6_1","2018",1,100
"9813","Russia","RUS","14_6_1","2018",0.75,75
"9912","Saint Kitts and Nevis","KNA","14_6_1","2018",NA,NA
"10012","Saint Martin (French part)","MAF","14_6_1","2018",NA,NA
"10112","Saint Vincent and the Grenadines","VCT","14_6_1","2018",NA,NA
"1024","Samoa","WSM","14_6_1","2018",NA,NA
"10312","Sao Tome and Principe","STP","14_6_1","2018",0.5,50
"10410","Senegal","SEN","14_6_1","2018",1,100
"10512","Seychelles","SYC","14_6_1","2018",0.75,75
"10612","Singapore","SGP","14_6_1","2018",NA,NA
"10712","Slovakia","SVK","14_6_1","2018",1,100
"10812","Slovenia","SVN","14_6_1","2018",1,100
"10913","Solomon Islands","SLB","14_6_1","2018",0.75,75
"11013","Somalia","SOM","14_6_1","2018",0.5,50
"11113","South Korea","KOR","14_6_1","2018",1,100
"11213","Spain","ESP","14_6_1","2018",1,100
"11313","Sri Lanka","LKA","14_6_1","2018",1,100
"11413","Sudan","SDN","14_6_1","2018",0.25,25
"11512","Suriname","SUR","14_6_1","2018",0.25,25
"11612","Sweden","SWE","14_6_1","2018",1,100
"11712","Tajikistan","TJK","14_6_1","2018",0.25,25
"11812","Tanzania","TZA","14_6_1","2018",1,100
"11913","Thailand","THA","14_6_1","2018",1,100
"12012","Tokelau","TKL","14_6_1","2018",NA,NA
"12112","Tonga","TON","14_6_1","2018",0.5,50
"12212","Trinidad and Tobago","TTO","14_6_1","2018",0,0
"12312","Turkey","TUR","14_6_1","2018",0.75,75
"12412","Ukraine","UKR","14_6_1","2018",NA,NA
"12513","United Arab Emirates","ARE","14_6_1","2018",NA,NA
"12613","United Kingdom","GBR","14_6_1","2018",1,100
"12713","Uruguay","URY","14_6_1","2018",1,100
"12813","Vanuatu","VUT","14_6_1","2018",0.75,75
"12913","Vatican","VAT","14_6_1","2018",NA,NA
"13013","Venezuela","VEN","14_6_1","2018",0.25,25
"13113","Vietnam","VNM","14_6_1","2018",0.75,75
"13213","Yemen","YEM","14_6_1","2018",NA,NA
"13312","Zambia","ZMB","14_6_1","2018",NA,NA
