"","Entity","Code","SDG","Year","value","value_norm"
"21100","Albania","ALB","14_1_1_2",2002,10.14,0.885113231927096
"2242","Albania","ALB","14_1_1_2",2003,0.4,0.9955115272142
"2310","Albania","ALB","14_1_1_2",2004,19.18,0.782649105705801
"249","Albania","ALB","14_1_1_2",2005,6.75,0.923537279260082
"25","Albania","ALB","14_1_1_2",2006,4.5,0.949039965543037
"26","Albania","ALB","14_1_1_2",2007,7.14,0.919116813637703
"27","Albania","ALB","14_1_1_2",2008,14.68,0.833654478271711
"28","Albania","ALB","14_1_1_2",2009,6.19,0.929884614512729
"2949","Albania","ALB","14_1_1_2",2010,21.08,0.76111350395575
"3089","Albania","ALB","14_1_1_2",2011,14.02,0.841135266248045
"31100","Albania","ALB","14_1_1_2",2012,6.35,0.92807109015483
"32100","Albania","ALB","14_1_1_2",2013,3.97,0.955047264978578
"3316","Albania","ALB","14_1_1_2",2014,2.65,0.970008840931245
"3410","Albania","ALB","14_1_1_2",2015,4.32,0.951080180445674
"3510","Albania","ALB","14_1_1_2",2016,1.59,0.982023439802326
"36100","Albania","ALB","14_1_1_2",2018,4.5,0.949039965543037
"37100","Algeria","DZA","14_1_1_2",2000,1.09,0.98769070342076
"38100","Algeria","DZA","14_1_1_2",2001,3.1,0.964908303674654
"39100","Algeria","DZA","14_1_1_2",2002,8.05,0.908802393852152
"4047","Algeria","DZA","14_1_1_2",2003,0.44,0.995058146124725
"4127","Algeria","DZA","14_1_1_2",2004,2.66,0.969895495658876
"4210","Algeria","DZA","14_1_1_2",2005,5.58,0.936798676127219
"4310","Algeria","DZA","14_1_1_2",2006,5.11,0.942125903928547
"4410","Algeria","DZA","14_1_1_2",2007,6.12,0.930678031419309
"4510","Algeria","DZA","14_1_1_2",2008,0.62,0.993017931222089
"4610","Algeria","DZA","14_1_1_2",2009,5.54,0.937252057216693
"4710","Algeria","DZA","14_1_1_2",2010,3.6,0.959241040056219
"4810","Algeria","DZA","14_1_1_2",2011,0.23,0.997438396844468
"4910","Algeria","DZA","14_1_1_2",2012,1.51,0.982930201981275
"5010","Algeria","DZA","14_1_1_2",2013,21.84,0.75249926325573
"5110","Algeria","DZA","14_1_1_2",2014,24.48,0.722576111350396
"5210","Algeria","DZA","14_1_1_2",2015,3.9,0.955840681885159
"5310","Algeria","DZA","14_1_1_2",2016,1.32,0.98508376215628
"5410","Algeria","DZA","14_1_1_2",2017,0.97,0.989050846689185
"5510","Algeria","DZA","14_1_1_2",2018,5,0.943372701924603
"5610","Algeria","DZA","14_1_1_2",2019,1.42,0.983950309432594
"5710","American Samoa","ASM","14_1_1_2",2000,0.32,0.996418289393149
"5810","American Samoa","ASM","14_1_1_2",2001,0.88,0.990070954140503
"592","American Samoa","ASM","14_1_1_2",2002,2.5,0.971709020016775
"601","American Samoa","ASM","14_1_1_2",2003,7.69,0.912882823657425
"611","American Samoa","ASM","14_1_1_2",2004,3.44,0.961054564414118
"6210","American Samoa","ASM","14_1_1_2",2005,0.58,0.993471312311563
"632","American Samoa","ASM","14_1_1_2",2006,0.66,0.992564550132614
"641","American Samoa","ASM","14_1_1_2",2007,2.41,0.972729127468093
"651","American Samoa","ASM","14_1_1_2",2008,3,0.966041756398341
"6610","American Samoa","ASM","14_1_1_2",2009,1.86,0.978963117448371
"6710","American Samoa","ASM","14_1_1_2",2010,0.69,0.992224514315508
"6810","American Samoa","ASM","14_1_1_2",2011,5.75,0.934871806496951
"6910","American Samoa","ASM","14_1_1_2",2012,0.7,0.992111169043139
"7010","American Samoa","ASM","14_1_1_2",2013,0.06,0.999365266474735
"7110","American Samoa","ASM","14_1_1_2",2014,1.65,0.981343368168114
"7210","American Samoa","ASM","14_1_1_2",2015,3.11,0.964794958402285
"7310","American Samoa","ASM","14_1_1_2",2016,2.17,0.975449414004942
"7410","American Samoa","ASM","14_1_1_2",2017,1.1,0.987577358148392
"7510","American Samoa","ASM","14_1_1_2",2018,3.4,0.961507945503593
"7610","American Samoa","ASM","14_1_1_2",2019,5.6,0.936571985582481
"9710","Angola","AGO","14_1_1_2",2000,3.4,0.961507945503593
"9810","Angola","AGO","14_1_1_2",2001,8.63,0.902228368054768
"9910","Angola","AGO","14_1_1_2",2002,12.51,0.858250402375717
"10010","Angola","AGO","14_1_1_2",2003,8.58,0.902795094416612
"10110","Angola","AGO","14_1_1_2",2004,14.58,0.834787930995398
"1021","Angola","AGO","14_1_1_2",2005,11.08,0.874458776324439
"1031","Angola","AGO","14_1_1_2",2006,7.67,0.913109514202163
"1041","Angola","AGO","14_1_1_2",2007,6.13,0.930564686146941
"1051","Angola","AGO","14_1_1_2",2008,6.5,0.926370911069299
"1061","Angola","AGO","14_1_1_2",2009,5.88,0.933398317956158
"1071","Angola","AGO","14_1_1_2",2010,5.68,0.935665223403532
"1081","Angola","AGO","14_1_1_2",2011,8.75,0.900868224786344
"10910","Angola","AGO","14_1_1_2",2012,3.28,0.962868088772017
"11010","Angola","AGO","14_1_1_2",2013,3.26,0.963094779316755
"11110","Angola","AGO","14_1_1_2",2014,4.08,0.953800466982522
"11210","Angola","AGO","14_1_1_2",2015,6.11,0.930791376691678
"11310","Angola","AGO","14_1_1_2",2016,4.68,0.946999750640401
"11410","Angola","AGO","14_1_1_2",2017,2.73,0.969102078752295
"11510","Angola","AGO","14_1_1_2",2018,3.61,0.959127694783851
"11610","Angola","AGO","14_1_1_2",2019,1.66,0.981230022895745
"11710","Anguilla","AIA","14_1_1_2",2000,2.13,0.975902795094417
"11810","Anguilla","AIA","14_1_1_2",2001,1.79,0.979756534354952
"11910","Anguilla","AIA","14_1_1_2",2002,2.93,0.966835173304921
"1206","Anguilla","AIA","14_1_1_2",2003,1.42,0.983950309432594
"1211","Anguilla","AIA","14_1_1_2",2004,6.65,0.924670731983769
"1221","Anguilla","AIA","14_1_1_2",2005,0.42,0.995284836669463
"1231","Anguilla","AIA","14_1_1_2",2006,0.04,0.999591957019473
"1241","Anguilla","AIA","14_1_1_2",2007,10.35,0.882732981207354
"12510","Anguilla","AIA","14_1_1_2",2008,0.03,0.999705302291841
"12610","Anguilla","AIA","14_1_1_2",2009,18.59,0.789336476775554
"12710","Anguilla","AIA","14_1_1_2",2010,8.25,0.906535488404779
"12810","Anguilla","AIA","14_1_1_2",2011,0.02,0.99981864756421
"12910","Anguilla","AIA","14_1_1_2",2012,0.02,0.99981864756421
"13010","Anguilla","AIA","14_1_1_2",2013,1.36,0.984630381066806
"13110","Anguilla","AIA","14_1_1_2",2014,0.02,0.99981864756421
"13210","Anguilla","AIA","14_1_1_2",2015,1.53,0.982703511436538
"133","Anguilla","AIA","14_1_1_2",2016,0.34,0.996191598848412
"134","Anguilla","AIA","14_1_1_2",2017,0.98,0.988937501416816
"135","Anguilla","AIA","14_1_1_2",2018,0.64,0.992791240677351
"136","Anguilla","AIA","14_1_1_2",2019,0.33,0.996304944120781
"137","Antigua and Barbuda","ATG","14_1_1_2",2000,1.21,0.986330560152336
"138","Antigua and Barbuda","ATG","14_1_1_2",2001,2.8,0.968308661845714
"139","Antigua and Barbuda","ATG","14_1_1_2",2002,2.98,0.966268446943078
"140","Antigua and Barbuda","ATG","14_1_1_2",2003,16,0.818692902319044
"141","Antigua and Barbuda","ATG","14_1_1_2",2004,8.12,0.908008976945572
"142","Antigua and Barbuda","ATG","14_1_1_2",2005,0.03,0.999705302291841
"143","Antigua and Barbuda","ATG","14_1_1_2",2006,0.02,0.99981864756421
"144","Antigua and Barbuda","ATG","14_1_1_2",2007,16.95,0.807925101444019
"145","Antigua and Barbuda","ATG","14_1_1_2",2008,0.03,0.999705302291841
"146","Antigua and Barbuda","ATG","14_1_1_2",2009,12.87,0.854169972570444
"147","Antigua and Barbuda","ATG","14_1_1_2",2010,9.71,0.88998707863895
"148","Antigua and Barbuda","ATG","14_1_1_2",2012,0.03,0.999705302291841
"14910","Antigua and Barbuda","ATG","14_1_1_2",2013,1.81,0.979529843810215
"15010","Antigua and Barbuda","ATG","14_1_1_2",2014,1.26,0.985763833790493
"15110","Antigua and Barbuda","ATG","14_1_1_2",2015,1.88,0.978736426903634
"15210","Antigua and Barbuda","ATG","14_1_1_2",2016,0.91,0.989730918323397
"15310","Antigua and Barbuda","ATG","14_1_1_2",2017,1.33,0.984970416883912
"15410","Antigua and Barbuda","ATG","14_1_1_2",2018,0.04,0.999591957019473
"15510","Antigua and Barbuda","ATG","14_1_1_2",2019,1.89,0.978623081631265
"15610","Argentina","ARG","14_1_1_2",2000,3.04,0.965588375308866
"157","Argentina","ARG","14_1_1_2",2001,6.14,0.930451340874572
"158","Argentina","ARG","14_1_1_2",2002,8.4,0.904835309319248
"159","Argentina","ARG","14_1_1_2",2003,14.8,0.832294335003287
"160","Argentina","ARG","14_1_1_2",2004,7.16,0.918890123092966
"161","Argentina","ARG","14_1_1_2",2005,5.5,0.937705438306168
"162","Argentina","ARG","14_1_1_2",2006,4.43,0.949833382449618
"163","Argentina","ARG","14_1_1_2",2007,5.51,0.9375920930338
"164","Argentina","ARG","14_1_1_2",2008,7.87,0.910842608754789
"165","Argentina","ARG","14_1_1_2",2009,6.32,0.928411125971936
"166","Argentina","ARG","14_1_1_2",2010,8.18,0.907328905311359
"167","Argentina","ARG","14_1_1_2",2011,9.02,0.89780790243239
"16810","Argentina","ARG","14_1_1_2",2012,10.23,0.884093124475778
"16910","Argentina","ARG","14_1_1_2",2013,6,0.932038174687734
"17010","Argentina","ARG","14_1_1_2",2014,9.03,0.897694557160021
"17110","Argentina","ARG","14_1_1_2",2015,4.73,0.946433024278557
"17210","Argentina","ARG","14_1_1_2",2016,10.7,0.87876589667445
"17310","Argentina","ARG","14_1_1_2",2017,9.36,0.893954163171854
"17410","Argentina","ARG","14_1_1_2",2018,4.56,0.948359893908825
"17510","Argentina","ARG","14_1_1_2",2019,6.16,0.930224650329835
"17610","Aruba","ABW","14_1_1_2",2000,3.36,0.961961326593068
"17710","Aruba","ABW","14_1_1_2",2001,0.76,0.991431097408927
"17810","Aruba","ABW","14_1_1_2",2002,0.97,0.989050846689185
"17910","Aruba","ABW","14_1_1_2",2003,16.13,0.817219413778251
"18010","Aruba","ABW","14_1_1_2",2004,1.08,0.987804048693129
"18110","Aruba","ABW","14_1_1_2",2005,1.26,0.985763833790493
"18210","Aruba","ABW","14_1_1_2",2006,3.59,0.959354385328588
"18310","Aruba","ABW","14_1_1_2",2007,0.19,0.997891777933942
"18410","Aruba","ABW","14_1_1_2",2008,0.32,0.996418289393149
"18510","Aruba","ABW","14_1_1_2",2009,16.58,0.81211887652166
"18610","Aruba","ABW","14_1_1_2",2010,4.94,0.944052773558815
"18710","Aruba","ABW","14_1_1_2",2011,0.08,0.999138575929998
"18810","Aruba","ABW","14_1_1_2",2012,1.47,0.98338358307075
"18910","Aruba","ABW","14_1_1_2",2013,0.4,0.9955115272142
"19010","Aruba","ABW","14_1_1_2",2014,1.6,0.981910094529957
"19110","Aruba","ABW","14_1_1_2",2015,2.23,0.97476934237073
"19210","Aruba","ABW","14_1_1_2",2016,2.11,0.976129485639154
"19310","Aruba","ABW","14_1_1_2",2017,4.24,0.951986942624623
"19410","Aruba","ABW","14_1_1_2",2018,1.71,0.980663296533902
"19510","Aruba","ABW","14_1_1_2",2019,1.94,0.978056355269422
"21610","Australia","AUS","14_1_1_2",2000,1.21,0.986330560152336
"21710","Australia","AUS","14_1_1_2",2001,1.72,0.980549951261533
"21810","Australia","AUS","14_1_1_2",2002,1.43,0.983836964160225
"21910","Australia","AUS","14_1_1_2",2003,3.51,0.960261147507537
"22010","Australia","AUS","14_1_1_2",2004,2.66,0.969895495658876
"22110","Australia","AUS","14_1_1_2",2005,1.79,0.979756534354952
"22210","Australia","AUS","14_1_1_2",2006,2.18,0.975336068732573
"22310","Australia","AUS","14_1_1_2",2007,2.12,0.976016140366785
"2243","Australia","AUS","14_1_1_2",2008,1.57,0.982250130347063
"2251","Australia","AUS","14_1_1_2",2009,2.02,0.977149593090472
"2261","Australia","AUS","14_1_1_2",2010,1.59,0.982023439802326
"22710","Australia","AUS","14_1_1_2",2011,1.51,0.982930201981275
"22810","Australia","AUS","14_1_1_2",2012,1.69,0.980889987078639
"22910","Australia","AUS","14_1_1_2",2013,1.78,0.979869879627321
"2302","Australia","AUS","14_1_1_2",2014,1.85,0.97907646272074
"2311","Australia","AUS","14_1_1_2",2015,1.78,0.979869879627321
"2321","Australia","AUS","14_1_1_2",2016,1.26,0.985763833790493
"23310","Australia","AUS","14_1_1_2",2017,1.82,0.979416498537846
"23410","Australia","AUS","14_1_1_2",2018,1.09,0.98769070342076
"23510","Australia","AUS","14_1_1_2",2019,2.19,0.975222723460204
"25610","Bahamas","BHS","14_1_1_2",2000,0.59,0.993357967039195
"25710","Bahamas","BHS","14_1_1_2",2001,1.49,0.983156892526013
"25810","Bahamas","BHS","14_1_1_2",2002,0.17,0.99811846847868
"25910","Bahamas","BHS","14_1_1_2",2003,0.51,0.994264729218144
"26010","Bahamas","BHS","14_1_1_2",2004,0.57,0.993584657583932
"26110","Bahamas","BHS","14_1_1_2",2005,0.32,0.996418289393149
"2621","Bahamas","BHS","14_1_1_2",2006,0.17,0.99811846847868
"2631","Bahamas","BHS","14_1_1_2",2007,0.42,0.995284836669463
"2641","Bahamas","BHS","14_1_1_2",2008,0.18,0.998005123206311
"2651","Bahamas","BHS","14_1_1_2",2009,0.27,0.996985015754993
"2661","Bahamas","BHS","14_1_1_2",2010,0.18,0.998005123206311
"2671","Bahamas","BHS","14_1_1_2",2011,0.31,0.996531634665518
"2681","Bahamas","BHS","14_1_1_2",2012,0.59,0.993357967039195
"2691","Bahamas","BHS","14_1_1_2",2013,0.61,0.993131276494457
"27010","Bahamas","BHS","14_1_1_2",2014,0.58,0.993471312311563
"2718","Bahamas","BHS","14_1_1_2",2015,0.86,0.99029764468524
"2721","Bahamas","BHS","14_1_1_2",2016,0.41,0.995398181941831
"2731","Bahamas","BHS","14_1_1_2",2017,0.73,0.991771133226033
"2741","Bahamas","BHS","14_1_1_2",2018,0.23,0.997438396844468
"2751","Bahamas","BHS","14_1_1_2",2019,0.71,0.991997823770771
"27610","Bahrain","BHR","14_1_1_2",2000,3.22,0.963548160406229
"27710","Bahrain","BHR","14_1_1_2",2002,6.21,0.929657923967991
"27810","Bahrain","BHR","14_1_1_2",2003,11.49,0.869811620157323
"27910","Bahrain","BHR","14_1_1_2",2004,4.14,0.95312039534831
"28010","Bahrain","BHR","14_1_1_2",2005,6.21,0.929657923967991
"28110","Bahrain","BHR","14_1_1_2",2006,2.07,0.976582866728629
"28210","Bahrain","BHR","14_1_1_2",2007,3.1,0.964908303674654
"28310","Bahrain","BHR","14_1_1_2",2008,6.48,0.926597601614037
"28410","Bahrain","BHR","14_1_1_2",2009,10.69,0.878879241946818
"28510","Bahrain","BHR","14_1_1_2",2012,4.14,0.95312039534831
"28610","Bahrain","BHR","14_1_1_2",2013,0.69,0.992224514315508
"28710","Bahrain","BHR","14_1_1_2",2014,0.69,0.992224514315508
"28810","Bahrain","BHR","14_1_1_2",2015,0.69,0.992224514315508
"28910","Bahrain","BHR","14_1_1_2",2016,0.69,0.992224514315508
"29010","Bahrain","BHR","14_1_1_2",2017,0.69,0.992224514315508
"29110","Bahrain","BHR","14_1_1_2",2018,0.69,0.992224514315508
"29210","Bahrain","BHR","14_1_1_2",2019,7.13,0.919230158910072
"29310","Bangladesh","BGD","14_1_1_2",2000,6.65,0.924670731983769
"29410","Bangladesh","BGD","14_1_1_2",2001,3.25,0.963208124589123
"2951","Bangladesh","BGD","14_1_1_2",2002,5.14,0.941785868111441
"2961","Bangladesh","BGD","14_1_1_2",2003,7.09,0.919683539999547
"29710","Bangladesh","BGD","14_1_1_2",2004,7.95,0.909935846575839
"29810","Bangladesh","BGD","14_1_1_2",2005,9.73,0.889760388094213
"29910","Bangladesh","BGD","14_1_1_2",2006,3.01,0.965928411125972
"30010","Bangladesh","BGD","14_1_1_2",2007,9.04,0.897581211887652
"30110","Bangladesh","BGD","14_1_1_2",2008,5.26,0.940425724843017
"30210","Bangladesh","BGD","14_1_1_2",2009,2.97,0.966381792215447
"30310","Bangladesh","BGD","14_1_1_2",2010,3.8,0.956974134608846
"30410","Bangladesh","BGD","14_1_1_2",2011,4.82,0.945412916827239
"30510","Bangladesh","BGD","14_1_1_2",2012,6,0.932038174687734
"30610","Bangladesh","BGD","14_1_1_2",2013,3.59,0.959354385328588
"307","Bangladesh","BGD","14_1_1_2",2014,3.53,0.9600344569628
"308","Bangladesh","BGD","14_1_1_2",2015,2.07,0.976582866728629
"309","Bangladesh","BGD","14_1_1_2",2016,2.01,0.977262938362841
"310","Bangladesh","BGD","14_1_1_2",2017,1.92,0.978283045814159
"311","Bangladesh","BGD","14_1_1_2",2018,1.82,0.979416498537846
"312","Bangladesh","BGD","14_1_1_2",2019,6.4,0.927504363792986
"313","Barbados","BRB","14_1_1_2",2000,3.15,0.96434157731281
"314","Barbados","BRB","14_1_1_2",2001,10.66,0.879219277763925
"315","Barbados","BRB","14_1_1_2",2002,5.42,0.938612200485118
"316","Barbados","BRB","14_1_1_2",2003,22.72,0.742524879287285
"317","Barbados","BRB","14_1_1_2",2004,8.88,0.899394736245551
"318","Barbados","BRB","14_1_1_2",2005,1.05,0.988144084510235
"319","Barbados","BRB","14_1_1_2",2006,7.34,0.916849908190329
"320","Barbados","BRB","14_1_1_2",2007,11.63,0.868224786344162
"321","Barbados","BRB","14_1_1_2",2008,1.59,0.982023439802326
"322","Barbados","BRB","14_1_1_2",2009,10.97,0.875705574320495
"32310","Barbados","BRB","14_1_1_2",2010,23.65,0.731983768956997
"32410","Barbados","BRB","14_1_1_2",2011,2.27,0.974315961281255
"32510","Barbados","BRB","14_1_1_2",2012,2.28,0.974202616008886
"32610","Barbados","BRB","14_1_1_2",2013,5.64,0.936118604493007
"32710","Barbados","BRB","14_1_1_2",2014,5.19,0.941219141749598
"32810","Barbados","BRB","14_1_1_2",2015,7.29,0.917416634552173
"32910","Barbados","BRB","14_1_1_2",2016,14.47,0.836034728991454
"33010","Barbados","BRB","14_1_1_2",2017,3.84,0.956520753519371
"331","Barbados","BRB","14_1_1_2",2018,3.21,0.963661505678598
"332","Barbados","BRB","14_1_1_2",2019,3.01,0.965928411125972
"333","Belgium","BEL","14_1_1_2",2000,0.61,0.993131276494457
"334","Belgium","BEL","14_1_1_2",2001,41.1,0.534196268673634
"33510","Belgium","BEL","14_1_1_2",2002,9.35,0.894067508444223
"33610","Belgium","BEL","14_1_1_2",2003,17.48,0.801917802008478
"33710","Belgium","BEL","14_1_1_2",2004,0.61,0.993131276494457
"33810","Belgium","BEL","14_1_1_2",2005,21.34,0.758166526874164
"3396","Belgium","BEL","14_1_1_2",2006,41.67,0.527735588148618
"3401","Belgium","BEL","14_1_1_2",2007,6.1,0.930904721964047
"3411","Belgium","BEL","14_1_1_2",2008,10.06,0.886019994106046
"34210","Belgium","BEL","14_1_1_2",2009,9.76,0.889420352277106
"3436","Belgium","BEL","14_1_1_2",2010,2.44,0.972389091650987
"3441","Belgium","BEL","14_1_1_2",2011,6.1,0.930904721964047
"3451","Belgium","BEL","14_1_1_2",2012,3.66,0.958560968422007
"3461","Belgium","BEL","14_1_1_2",2013,27.44,0.689025910729264
"3471","Belgium","BEL","14_1_1_2",2014,4.27,0.951646906807517
"3481","Belgium","BEL","14_1_1_2",2015,29.67,0.663749914991046
"3491","Belgium","BEL","14_1_1_2",2016,18.9,0.785822773332124
"3501","Belgium","BEL","14_1_1_2",2017,16.46,0.813479019790085
"3511","Belgium","BEL","14_1_1_2",2018,9.45,0.892934055720536
"352","Belgium","BEL","14_1_1_2",2019,4.27,0.951646906807517
"353","Belize","BLZ","14_1_1_2",2000,2.94,0.966721828032553
"354","Belize","BLZ","14_1_1_2",2001,2.24,0.974655997098361
"3556","Belize","BLZ","14_1_1_2",2002,0.89,0.989957608868134
"3561","Belize","BLZ","14_1_1_2",2003,1.34,0.984857071611543
"3571","Belize","BLZ","14_1_1_2",2004,1.86,0.978963117448371
"35810","Belize","BLZ","14_1_1_2",2005,2.3,0.973975925464149
"35910","Belize","BLZ","14_1_1_2",2006,4.64,0.947453131729876
"36010","Belize","BLZ","14_1_1_2",2007,0.89,0.989957608868134
"36110","Belize","BLZ","14_1_1_2",2008,2.76,0.968762042935189
"36210","Belize","BLZ","14_1_1_2",2009,1.19,0.986557250697073
"36310","Belize","BLZ","14_1_1_2",2010,2.94,0.966721828032553
"36410","Belize","BLZ","14_1_1_2",2011,6.16,0.930224650329835
"36510","Belize","BLZ","14_1_1_2",2012,1.32,0.98508376215628
"36610","Belize","BLZ","14_1_1_2",2013,1.56,0.982363475619432
"36710","Belize","BLZ","14_1_1_2",2014,0.96,0.989164191961553
"36810","Belize","BLZ","14_1_1_2",2015,1.24,0.98599052433523
"36910","Belize","BLZ","14_1_1_2",2016,0.65,0.992677895404983
"37010","Belize","BLZ","14_1_1_2",2017,0.81,0.990864371047084
"37110","Belize","BLZ","14_1_1_2",2018,1.7,0.98077664180627
"37210","Belize","BLZ","14_1_1_2",2019,0.76,0.991431097408927
"37310","Benin","BEN","14_1_1_2",2000,2.08,0.97646952145626
"37410","Benin","BEN","14_1_1_2",2001,2.5,0.971709020016775
"37510","Benin","BEN","14_1_1_2",2002,5.05,0.942805975562759
"37610","Benin","BEN","14_1_1_2",2003,3.56,0.959694421145694
"377","Benin","BEN","14_1_1_2",2004,0.93,0.989504227778659
"37810","Benin","BEN","14_1_1_2",2005,2.71,0.969328769297033
"37910","Benin","BEN","14_1_1_2",2006,8.57,0.902908439688981
"38010","Benin","BEN","14_1_1_2",2007,2.23,0.97476934237073
"38110","Benin","BEN","14_1_1_2",2008,6.38,0.927731054337724
"38210","Benin","BEN","14_1_1_2",2009,0.34,0.996191598848412
